-1.0  0.0585321 0.144394 0.0219999 0.0867514 0.0958752 0.112765 0.0651444 0.0756123 0.185354 0.0821708 0.0281068 0.0327536 0.129264 -0.153831 0.0676939 0.124411 0.0754931 0.0407747 0.0322735 0.0374695 0.0831365 0.101761 0.0745054 0.0720557 0.0499188 0.0717155 0.179563 0.0682301 0.270418 -0.0587124 0.0698213 0.110083 0.0979663 0.171732 0.121578 0.0754174 0.022843 0.0229809 0.0681478 0.208422 0.13566 0.107962 0.0713251 0.0336984 0.0688343 0.011507 0.177758 0.156246 0.0616986 0.118145 0.0786693 0.136237 0.19002 0.0609483 0.188022 0.0696313 0.171641 0.175722 0.226506 0.0624452 0.127438 0.112048 0.0580719 0.133904 0.111872 0.0634059 0.107211 0.00705364 0.129405 0.0576398 0.0129118 0.0335227 -0.00415958 0.269938 0.00387868 0.0371149 0.0421145 0.0535466 0.194946 0.0806842 0.190168 0.0539822 0.0798708 -0.0990668 0.16578 0.166219 0.0752878 0.0390256 0.129577 0.142023 0.0770182 -0.0230703 0.21918 -0.0119962 0.174622 0.0531432 0.00777262 0.132058 0.234164 0.0676235
-1.0  0.0438553 0.107832 0.0787241 0.0513664 0.0750933 0.0995083 0.0801138 0.0681419 0.18623 0.0902133 0.0730726 0.0548405 0.109067 0.401851 0.0784722 0.100715 0.0829215 0.0456325 0.0139157 0.0781412 0.0803479 0.0898652 0.0828402 0.0859477 0.080959 0.0826989 0.147778 0.0901845 0.0509413 -0.241064 0.091091 0.0979519 0.0773425 0.201004 0.115829 0.0807404 0.0843509 0.0531804 0.0923543 0.241106 0.121295 0.0953506 0.0884661 0.190419 0.085508 -0.00646991 0.15177 0.148565 0.0786271 0.093701 0.0654653 0.118916 0.155314 0.0824434 0.197822 0.0871466 0.148207 0.160004 0.437227 0.0840645 0.160511 0.0821566 0.042013 0.124425 0.048476 0.0782517 0.0829209 0.123051 0.111429 0.0783585 0.0601371 -0.0108332 0.0583013 0.240425 -0.110326 0.0472694 0.0394605 0.0721702 0.12226 0.0708532 0.323743 0.0688759 0.0726995 0.14879 0.139501 0.104323 0.0861744 0.0689081 0.109872 0.121837 0.0635937 0.0541007 0.156346 0.00976136 0.140925 0.0712769 0.0392699 0.11527 0.126706 0.0718369
-0.75  0.128757 0.092977 0.135762 0.0943793 0.0693807 0.0844052 0.100618 0.0640097 0.0725214 0.0881917 0.150208 0.107607 0.0855223 0.194956 0.0980029 0.0856602 0.0809898 0.0986052 0.0957566 0.0980177 0.079776 0.0792712 0.0808329 0.0820461 0.0927501 0.0796077 0.169692 0.0846783 0.132816 0.0683619 0.0889249 0.0834476 0.0710418 0.0462912 0.0890965 0.0789763 0.12422 0.143435 0.0883074 0.285477 0.0836015 0.0823895 0.0899435 0.0592579 0.0919892 -0.05894 0.0754705 0.0712113 0.100054 0.0821771 0.0631708 0.0899141 0.0528929 0.0937646 0.103576 0.0907181 0.0488561 0.0969578 -0.100996 0.0922482 0.0715016 0.0553907 0.0877665 0.0887416 0.0177782 0.099899 0.0750037 0.105918 0.0893918 0.0971532 0.115965 0.0904485 0.161216 0.0341003 0.373141 0.101276 0.165469 0.110297 0.101902 0.0685043 0.134808 0.131915 0.0698243 0.138254 0.0536543 0.0427267 0.0920203 0.152623 0.0892586 0.0890088 0.125395 0.114419 0.140116 0.131734 0.0789033 0.0958064 0.0957166 0.0766294 0.0834734 0.0665709
-1.0  0.217775 0.00836354 0.269975 0.263907 0.010563 0.027766 0.165416 0.0305145 -0.0966051 0.111395 0.20592 0.212332 0.014982 0.112548 0.159745 0.00961529 0.0864183 0.200782 0.303262 0.218857 0.0633525 0.029591 0.0871844 0.105323 0.181746 0.0998412 -0.329223 0.121311 -0.0530136 0.20345 0.139934 0.0289532 0.011708 -0.119502 0.0258002 0.086714 0.321772 0.214281 0.140488 -0.0982398 -0.00365174 0.0292131 0.140766 0.252876 0.14921 0.330969 -0.02019 -0.0502878 0.168951 0.0105756 0.0220602 0.00368571 -0.134834 0.164263 -0.12704 0.14551 -0.13856 -0.0247304 -0.00898162 0.159573 -0.0359929 -0.0140886 0.236025 -0.0128785 -0.111713 0.169295 0.0076433 0.225238 0.00974792 0.17897 0.262755 0.245587 0.280048 -0.12664 0.283334 0.199175 0.230094 0.175322 -0.0196935 0.0347696 -0.334332 0.209375 0.0399864 0.27799 -0.0076068 -0.140223 0.138705 0.235215 0.0117486 0.00334889 0.191497 0.260366 -0.0758276 0.226564 -0.029556 0.196152 0.224025 0.000371903 -0.0104431 0.0541131
-1.25  0.0934702 0.101115 0.0768593 0.0300787 0.0576353 0.0819753 0.100762 0.0621155 0.146303 0.0866082 0.128249 0.101851 0.0844897 0.457001 0.0963943 0.0750992 0.0800474 0.112992 0.103289 0.0732733 0.0728913 0.0765575 0.0806784 0.0852542 0.110231 0.0802554 0.234323 0.0942473 0.0881978 0.0402114 0.0999178 0.0816431 0.0596011 0.0745139 0.0924894 0.0749675 0.0338276 0.151391 0.101536 0.224952 0.0813106 0.0801791 0.0979697 0.19149 0.0991741 0.0169368 0.0875912 0.0829315 0.102496 0.0696122 0.0548315 0.0880514 0.154887 0.103937 0.110953 0.099042 0.0842271 0.064808 0.0161829 0.103168 0.0750292 0.0439709 0.110813 0.0966015 0.0653419 0.100722 0.0612408 0.170161 0.0835793 0.101209 0.154927 0.0899899 0.11234 -0.121565 0.0234798 0.0608044 0.131797 0.107194 -0.0124396 0.0606962 0.165708 0.107961 0.0631068 0.154839 0.0695968 0.119393 0.0945234 0.0955018 0.0811735 0.0976751 0.112226 0.0926161 0.0728725 0.106581 0.0587808 0.105664 0.146854 0.0869289 0.0332522 0.0735984
-0.5  0.109873 0.0945745 0.175911 0.0438559 0.0647713 0.0814666 0.103155 0.0571708 0.124601 0.0964475 0.110058 0.10377 0.0882762 0.104846 0.100929 0.0836058 0.0793877 0.0979663 0.172498 0.0583422 0.0703697 0.0753922 0.0782841 0.0869267 0.0962207 0.08575 0.459009 0.0884398 0.1834 0.105747 0.0959375 0.0804271 0.0665751 0.103687 0.0880637 0.0845121 0.105754 0.116603 0.0951307 0.220293 0.0914185 0.0791301 0.0967102 0.15113 0.0976267 0.0592715 0.0682541 0.0940356 0.101519 0.0792703 0.0557688 0.0821039 0.152346 0.0979124 0.0779833 0.0970063 0.0552006 0.091416 -0.0310391 0.0970703 0.0294286 0.109779 0.135956 0.103994 0.198637 0.101218 0.0711997 0.122842 0.0888747 0.0989743 0.112059 0.101939 0.0700369 -0.0656989 0.17874 0.128503 0.164707 0.103818 0.0596047 0.0585659 0.108147 0.113772 0.0588165 0.155166 0.0974237 0.0427319 0.0982354 0.109065 0.0860261 0.0883787 0.0975789 0.0997191 0.120912 0.0958332 0.0849907 0.0979632 0.0941517 0.092268 0.122912 0.056965
-0.75  0.0828819 0.0924595 0.0696333 0.0543949 0.0676858 0.0879774 0.0943578 0.060337 0.10488 0.096981 0.0913408 0.0748455 0.0969103 -0.0145837 0.0932326 0.0885713 0.0828777 0.0857544 0.116418 0.104233 0.0740221 0.0805 0.0816993 0.0898328 0.0932044 0.0880677 0.340494 0.0921429 0.201187 0.00278476 0.0964681 0.0864467 0.0696518 0.249239 0.0982322 0.0863875 0.117624 0.0834579 0.096716 0.147587 0.0986847 0.0850335 0.0955017 0.218031 0.0945029 0.139612 0.103514 0.119652 0.0925445 0.0832416 0.0579993 0.0956756 0.0402678 0.0934621 0.209322 0.0949867 0.042274 0.1042 0.12684 0.0938476 0.0457276 0.099094 0.182736 0.119634 0.180519 0.0918407 0.0743832 0.0791449 0.0937713 0.0936406 0.0354963 0.104874 0.107306 0.0600819 -0.107786 0.0568617 0.0540933 0.0899739 0.0213392 0.0615448 0.0799748 0.0863005 0.0620898 0.173104 0.0876167 0.082038 0.0948879 0.120065 0.0943031 0.101059 0.105779 0.0377044 0.158512 0.0583875 0.0934484 0.0910962 0.0886132 0.105368 0.155754 0.0611023
-1.25  0.0864751 0.126403 0.0154437 0.0651215 0.0655494 0.0912251 0.0863418 0.0671848 0.122577 0.0836658 0.0837023 0.0744588 0.0965749 0.0688855 0.0808593 0.0840456 0.0800068 0.0694244 0.0910018 0.0604909 0.0767542 0.0840425 0.0803292 0.0828062 0.0972278 0.0780964 -0.0583502 0.0903532 0.146566 -0.0447572 0.092056 0.090237 0.0675851 0.131193 0.105975 0.0739199 0.112199 0.0780676 0.0942158 -0.0856521 0.0928977 0.0882752 0.0888604 -0.104629 0.0880474 0.01686 0.105521 0.0404163 0.084281 0.0788532 0.0614754 0.104107 0.0439013 0.0899987 0.174242 0.0888708 0.113275 0.0974257 0.162153 0.0908444 0.149032 0.0762369 0.0757213 0.109419 0.120238 0.0856976 0.0699937 0.07716 0.0958107 0.0873024 0.0623155 0.106431 0.126777 0.132851 0.0671292 0.0595946 0.143769 0.0840042 0.0748183 0.0677012 0.0709674 0.077465 0.0700481 -0.0362622 0.143391 0.12088 0.0847125 0.0968637 0.0928074 0.116777 0.0818482 0.0843014 0.0609435 0.0608142 0.113922 0.0970875 0.113113 0.100513 0.0935252 0.0767281
-1.0  0.0727155 0.105368 0.0707273 0.0268266 0.0626798 0.0838988 0.0923182 0.0572807 0.0736791 0.0956985 0.112446 0.0747106 0.0926609 0.215014 0.0932619 0.0864958 0.0820792 0.0901039 0.0713322 0.0668116 0.0745506 0.0755207 0.0813978 0.0881402 0.0935701 0.0857765 0.113809 0.0925585 0.198937 0.155611 0.0990327 0.0821818 0.0646721 0.182329 0.094162 0.0828958 0.144359 0.0851803 0.0989305 0.182069 0.102362 0.0803262 0.0985766 0.124494 0.0975989 0.141717 0.11395 0.135474 0.0907043 0.0798634 0.0555864 0.11138 0.226642 0.0952936 0.177712 0.098237 0.0880578 0.11171 0.582375 0.0965574 0.074465 0.0752915 0.0583604 0.108647 0.39321 0.0920878 0.0698312 0.110298 0.0916617 0.0905799 0.0603594 0.0708655 0.0782534 0.126547 0.23208 0.0808568 0.0865432 0.0924897 0.124741 0.0615692 0.119349 0.105438 0.0632255 0.00619423 0.148251 0.184864 0.0982666 0.112497 0.0928172 0.109846 0.100933 0.0496267 0.219625 0.154782 0.101425 0.114895 0.0609102 0.0970551 0.159744 0.0622098
-0.75  0.0813404 0.10464 0.110388 0.0592539 0.0737509 0.0910754 0.0850393 0.057015 0.124983 0.098217 0.0684916 0.0708235 0.105696 -0.0300903 0.0889191 0.0998142 0.0817242 0.0741136 0.0653935 0.0880457 0.0757311 0.0815885 0.0801746 0.086854 0.0761874 0.0870607 0.133195 0.0849275 0.106643 -0.034722 0.089204 0.0892705 0.0757962 0.154994 0.101254 0.0882203 -0.103768 0.0482291 0.0879536 0.0786069 0.118431 0.0872132 0.0902857 0.0363085 0.0886488 -0.0286154 0.133653 0.119815 0.0846177 0.093999 0.0583182 0.116267 0.0926365 0.0832736 0.100314 0.0891444 0.297139 0.117109 0.0259466 0.0839853 0.155795 0.140563 0.0508341 0.112213 -0.0380084 0.086797 0.08359 0.0749843 0.105723 0.0794153 0.0455637 0.0653663 -0.0124915 0.064141 -0.0764247 0.103757 0.00248578 0.0754483 0.206416 0.0608907 0.323693 0.0447585 0.0609906 0.0548093 0.133519 0.170515 0.0931449 0.0662936 0.106957 0.111092 0.0654698 0.0514936 0.100521 0.0854976 0.156763 0.0710205 0.0541508 0.113789 0.138075 0.0506833
-0.75  -0.0137756 0.183048 -0.0869892 -0.0592878 0.0929313 0.120258 0.0411988 0.0676125 0.292516 0.0854143 -0.0248342 0.00114645 0.148949 -0.105435 0.045691 0.135059 0.0718642 -0.000389688 -0.0118159 -0.02759 0.070491 0.103786 0.0697106 0.0737987 0.0361631 0.074335 0.0474438 0.0705592 0.263507 -0.0247271 0.0718576 0.116572 0.0957404 0.303695 0.144939 0.0766475 -0.105695 -0.0346176 0.0713946 0.145648 0.175279 0.113147 0.0704011 -0.362701 0.0624884 -0.0445431 0.186573 0.206685 0.0363217 0.123452 0.0686667 0.185183 0.21667 0.0480062 0.272386 0.0664587 0.371264 0.194065 0.492943 0.0536568 0.267241 0.219026 -0.054346 0.184777 0.303447 0.0391763 0.107674 -0.0559212 0.150197 0.0322547 -0.0882496 -0.0278948 -0.129336 0.275679 -0.118705 -0.0285186 -0.0512791 0.0195352 0.30316 0.0676766 0.267346 -0.014043 0.0664843 -0.212392 0.257839 0.336809 0.0704638 -0.030545 0.147391 0.181349 -0.0202276 -0.0693656 0.219082 -0.0118804 0.239753 -0.00909757 0.00984658 0.176347 0.24928 0.0576003
-1.25  0.138836 0.100368 0.0562591 0.187802 0.0636902 0.0733719 0.105158 0.0549925 0.0772724 0.0964375 0.108331 0.101928 0.0809966 -0.142243 0.107651 0.0808992 0.0806281 0.122543 0.0819946 0.121155 0.0784833 0.0673404 0.0794723 0.0839739 0.0897677 0.083016 -0.0141622 0.0849796 0.053116 0.289919 0.094025 0.0718484 0.0650459 0.113033 0.0765138 0.0818679 0.147312 0.0978497 0.0917656 0.108374 0.0827585 0.0708986 0.097687 0.022705 0.0997541 0.126939 0.0862351 0.0467121 0.10292 0.0782389 0.0592238 0.0971393 -0.0293648 0.0974708 0.123625 0.0982828 0.0108729 0.104849 0.0853148 0.0964388 0.0819854 0.123224 0.10119 0.0816143 -0.0603783 0.105781 0.0707946 0.0743523 0.080239 0.0983837 0.0959874 0.112905 0.149058 0.369431 0.00506312 0.146139 0.174788 0.102815 0.216347 0.0686104 -0.10049 0.0900184 0.0691808 -0.118106 0.112053 0.0961804 0.103411 0.0768639 0.0843556 0.0778787 0.107735 0.0910601 0.0705929 0.0565507 0.0800156 0.0874512 0.110341 0.0915721 0.0886066 0.0576477
-1.0  0.098783 0.0656782 0.123536 0.158794 0.0362157 0.0605324 0.121408 0.0446805 0.030852 0.105271 0.153411 0.137125 0.0605046 0.333786 0.117795 0.0502642 0.0865037 0.106582 0.190118 0.13315 0.066555 0.0561172 0.0861055 0.101082 0.137328 0.0966378 0.0990702 0.112483 -0.00418779 0.203568 0.122198 0.0606296 0.0380717 0.097443 0.0747192 0.0880283 -0.0558642 0.116871 0.123852 -0.0392481 0.0651401 0.058979 0.119952 0.197392 0.121547 0.0955051 0.0556188 0.0794766 0.123458 0.0463533 0.0374731 0.0600886 0.032967 0.1271 -0.0384945 0.121358 0.0986886 0.0426001 0.347966 0.126653 0.0868416 0.10291 0.145919 0.0767575 -0.0188834 0.121907 0.0384377 0.196906 0.0606845 0.12747 0.143304 0.112132 0.166132 0.0734754 0.0873872 0.123941 0.103373 0.122756 -0.00861839 0.0460011 0.302113 0.109981 0.0498444 0.217662 0.0643194 0.0555231 0.115645 0.106349 0.0586351 0.059619 0.0971678 0.173472 0.0192313 0.11797 0.0593949 0.134112 0.136874 0.0674115 0.0427207 0.059874
-1.25  0.106679 0.076658 0.123636 0.154438 0.0492843 0.0763746 0.107441 0.0616985 0.0910958 0.0902869 0.110816 0.118481 0.0745512 0.177892 0.101561 0.0618527 0.0840077 0.11803 0.136892 0.183278 0.0735998 0.0722421 0.0850662 0.091688 0.128201 0.0852983 0.219287 0.105129 0.0202398 0.120393 0.110683 0.0762738 0.0512798 0.129229 0.0910401 0.0767634 0.0234408 0.152952 0.113577 0.0320085 0.0700399 0.0749526 0.106605 0.0716386 0.107542 0.151162 0.0582437 0.040792 0.110845 0.057758 0.0522577 0.0647449 -0.00409585 0.114608 0.178037 0.107807 0.0701486 0.0389637 0.316781 0.114336 0.0171705 0.0613151 0.149662 0.0859504 -0.0573548 0.107499 0.0504165 0.133846 0.0710412 0.114027 0.14795 0.0937123 0.162537 0.0109674 -0.031813 0.0809049 0.101689 0.114466 -0.0968464 0.0607923 0.108181 0.124058 0.0649902 0.0722616 0.0587122 0.0133199 0.0997988 0.0876296 0.0703999 0.0802799 0.125738 0.0603041 -0.00530195 0.129559 0.0383104 0.112623 0.157738 0.0656636 0.0439752 0.0802051
-1.25  0.188998 0.00823998 0.207182 0.256165 0.0175459 0.0246025 0.159723 0.0159065 0.0259807 0.127721 0.202297 0.184479 0.0232897 0.240165 0.162405 0.0266626 0.0879969 0.187035 0.217054 0.18586 0.062516 0.0230043 0.085839 0.108916 0.148492 0.109267 -0.105149 0.113782 -0.078934 0.237135 0.133965 0.0246318 0.0185963 -0.146977 0.020977 0.102315 0.315927 0.178859 0.130837 0.157563 0.0222325 0.0245387 0.139128 0.191272 0.145372 0.132042 -0.0233016 0.0425565 0.159186 0.0264695 0.0179245 0.036053 -0.0379482 0.150008 -0.0656535 0.141884 -0.0989835 0.0231213 -0.4154 0.14622 0.0381571 0.00976487 0.165786 0.00644223 -0.0127608 0.163159 0.0213708 0.253567 0.0267816 0.16485 0.186592 0.207408 0.203732 0.0144716 0.29765 0.210197 0.126905 0.175648 0.0321681 0.0288094 -0.0489536 0.174424 0.0308937 0.357249 -0.0527721 -0.0485729 0.145167 0.203904 0.0283577 0.0090846 0.170472 0.231251 -0.0198653 0.17739 0.0170858 0.150733 0.205768 0.0213794 -0.0343646 0.0225226
-1.0  0.0857066 0.0982238 0.132035 0.13138 0.071291 0.0926285 0.090329 0.0710976 0.164445 0.0762327 0.116247 0.0923655 0.0973214 0.179396 0.0883554 0.0890934 0.0741991 0.0874713 0.103042 0.110264 0.0736856 0.0869583 0.0741845 0.0736512 0.0941565 0.0694832 0.280674 0.0796237 0.130635 0.0455958 0.0855379 0.0918783 0.0732454 0.104975 0.101311 0.0671988 -0.0594615 0.108588 0.085815 0.232919 0.0980957 0.0906279 0.0853132 0.271594 0.0870907 0.0698715 0.0886199 0.0932659 0.0928602 0.0846072 0.0654818 0.0861104 0.0910878 0.0904018 0.126183 0.086384 0.159795 0.0989839 0.202771 0.0894824 0.0510094 0.0957495 0.1377 0.104482 -0.167092 0.0908356 0.076168 0.149471 0.0942155 0.0915704 0.117981 0.0467943 0.0730011 -0.0812187 -0.0693763 0.0848005 0.0314991 0.0952744 0.0116932 0.0682417 0.171898 0.0848279 0.0702194 0.0528347 0.0907982 0.0484689 0.0843329 0.106697 0.0948348 0.0986376 0.104156 0.031576 0.1144 0.0828295 0.116455 0.0975785 0.0751415 0.0842598 0.146804 0.0782227
-1.0  0.054462 0.120766 0.0253598 0.129529 0.0718434 0.0973252 0.0809497 0.0672983 0.20336 0.0819734 0.0460642 0.0873099 0.105687 0.246428 0.0788119 0.0952766 0.0745586 0.0626362 0.0654048 0.106323 0.0723495 0.0887445 0.0747501 0.0776134 0.0869172 0.0739712 -0.0691944 0.0835662 0.0271768 -0.0734143 0.0878581 0.095749 0.0740958 0.0498136 0.113722 0.0706699 -0.051353 0.0883205 0.0888378 0.143712 0.111518 0.0938777 0.0859884 -0.0408893 0.084706 0.0366503 0.123443 0.158528 0.0819447 0.0886149 0.0619612 0.104136 0.0829205 0.0842012 0.166993 0.0856523 0.22653 0.136354 -0.0424386 0.0853729 0.159741 0.114426 0.03177 0.111816 -0.200669 0.0803287 0.0785495 0.0519997 0.105665 0.0830938 0.107998 0.00626958 0.0702938 0.206809 -0.116559 0.0223026 0.0475338 0.074998 0.146478 0.0651957 0.0613052 0.0780494 0.0670724 -0.0768478 0.130607 0.0634419 0.0833869 0.058513 0.104028 0.117582 0.0639413 0.0972302 0.0354515 0.00235737 0.131953 0.0467001 0.0568577 0.111902 0.0672281 0.0722355
-1.5  0.072012 0.090155 0.0863132 0.120817 0.0560445 0.0751944 0.105769 0.0517275 0.0479155 0.101068 0.121014 0.10054 0.0789782 0.295811 0.106419 0.0744327 0.0823872 0.109905 0.120293 0.123715 0.0690158 0.0692497 0.0811579 0.0927616 0.107786 0.0908689 0.17321 0.0970288 0.089804 0.119014 0.104546 0.0742089 0.0578756 0.0625183 0.0824094 0.0874781 0.0624371 0.0995409 0.104539 0.0901617 0.0822779 0.0729197 0.104341 0.415549 0.105108 0.191172 0.100078 0.164339 0.107722 0.0699132 0.0485062 0.0784694 0.167375 0.106271 0.141502 0.104765 0.0946077 0.0688714 0.115336 0.10601 0.060272 0.0847118 0.172666 0.0908739 0.0240304 0.104678 0.0615845 0.163452 0.0786655 0.110412 0.105649 0.0702125 0.118946 0.0717663 0.0729814 0.118363 0.135693 0.105998 0.023062 0.0526868 0.237934 0.101992 0.0542321 0.14255 0.0732652 0.127292 0.104124 0.0981613 0.07834 0.0853795 0.128727 0.113308 0.0508397 0.118632 0.0596448 0.129261 0.0604929 0.0863065 0.0624113 0.0549768
-0.75  0.2315 -0.00562601 0.311955 0.259494 0.0113727 0.0247186 0.167341 0.02865 -0.123481 0.109393 0.238867 0.221565 0.0120967 0.187704 0.162769 0.00972709 0.084469 0.207183 0.285537 0.245228 0.0632471 0.0270403 0.0849557 0.10171 0.177057 0.0972015 -0.485555 0.11563 -0.028515 0.441616 0.134489 0.0258314 0.0123409 -0.119453 0.0194628 0.08585 0.404419 0.229758 0.13402 -0.168176 -0.00250743 0.0264487 0.137043 0.278694 0.146903 0.228546 -0.0254581 -0.101187 0.169557 0.0113122 0.0223405 -0.00685167 -0.141702 0.162048 -0.201554 0.14219 -0.0814126 -0.0242959 0.080349 0.156522 -0.0444269 -0.0204456 0.215324 -0.0268581 -0.136219 0.170335 0.00890631 0.223574 0.00714687 0.182439 0.244622 0.229749 0.255962 -0.265771 0.495822 0.203079 0.246733 0.181648 0.000123382 0.0343395 -0.160282 0.223506 0.0392272 0.271591 -0.0395275 -0.108428 0.137642 0.255075 0.0112479 0.00333492 0.180274 0.294849 -0.0426546 0.290384 -0.0253009 0.20439 0.228151 -0.00318664 -0.025978 0.0493722
-1.5  0.0812099 0.113719 0.0879234 0.0531042 0.0591712 0.0822809 0.101265 0.0558088 0.105272 0.101601 0.119243 0.08561 0.0871385 0.23674 0.100012 0.0799732 0.0869635 0.104588 0.0907369 0.0673791 0.0775265 0.0749417 0.0871621 0.0950359 0.106683 0.0921076 0.0650672 0.101422 0.040906 -0.161103 0.107191 0.081136 0.0612187 0.00315239 0.0936573 0.0873012 0.0999924 0.124419 0.108039 0.0691765 0.0893934 0.0792939 0.105433 0.020696 0.104255 0.0117581 0.100386 0.0801406 0.102959 0.0740681 0.051409 0.0983701 0.206215 0.104165 0.194467 0.105127 0.126422 0.0998563 0.120741 0.105004 0.119039 0.0470733 0.103493 0.100573 0.03624 0.101543 0.0651035 0.110848 0.0895777 0.101188 0.067825 0.0763832 0.120571 0.0429562 0.0919288 0.0405477 0.0634959 0.101316 0.060164 0.057311 2.01538e-05 0.112892 0.0595121 -0.0420476 0.1209 0.094165 0.102966 0.13206 0.0871794 0.108293 0.108847 0.103414 0.0983992 0.116316 0.0752192 0.102681 0.10673 0.0842287 0.0705993 0.0614764
-1.0  0.0923355 0.0983764 0.128792 0.0605284 0.0478174 0.0788799 0.0978328 0.0522495 0.17685 0.0927474 0.0602778 0.107077 0.0845058 0.169835 0.0942061 0.0701426 0.0811647 0.0790113 0.131172 0.152728 0.0686173 0.0708733 0.0817239 0.0905467 0.115928 0.0854641 0.159416 0.101406 0.0990074 0.0115357 0.108888 0.0779586 0.0502442 0.0862975 0.098329 0.0781294 0.0654116 0.111321 0.111007 -0.00364698 0.0882703 0.075633 0.105239 -0.128652 0.104197 0.0574216 0.075148 0.122326 0.0979142 0.0628889 0.0436534 0.096095 0.0178774 0.106426 0.168825 0.105479 0.0742245 0.0891515 0.468236 0.108147 0.0329865 0.106326 0.0794246 0.0968479 0.164549 0.0966769 0.052431 0.085916 0.0831282 0.105627 0.125635 0.0521489 0.0978773 -0.0294389 0.21266 0.0778379 0.118844 0.0992784 0.0201127 0.0505126 0.0389724 0.0943093 0.0539975 0.0853098 0.0870168 0.0812164 0.0990735 0.0653693 0.0795274 0.102665 0.0544926 0.0562309 0.048719 0.139403 0.106577 0.0718291 0.122106 0.0954431 0.0937731 0.0655439
-0.75  0.166221 0.042016 0.173962 0.171743 0.0506482 0.0637731 0.123659 0.0540943 0.0276701 0.0905131 0.207973 0.148499 0.0598924 0.0709293 0.119616 0.0583965 0.0796663 0.128644 0.228195 0.167089 0.0737166 0.0620609 0.079641 0.0846934 0.12052 0.0814725 -0.00908292 0.090935 0.00711637 0.0422832 0.0996073 0.0637576 0.0519411 -0.0364697 0.0632457 0.0775281 0.234398 0.160531 0.0991622 0.0184733 0.0493659 0.0635851 0.101476 0.0999835 0.107197 -0.011347 0.0251436 -0.0120272 0.124236 0.057745 0.051311 0.0506619 -0.00512299 0.114957 -0.1033 0.104185 0.0451289 0.0309283 -0.119494 0.111256 0.0594868 -0.0208034 0.176608 0.038148 -0.169682 0.124425 0.0528414 0.242418 0.0594203 0.130756 0.104665 0.1498 0.141371 -0.13953 0.273859 0.133858 0.182536 0.130354 -0.0259177 0.0586629 0.155481 0.150356 0.0608596 0.147412 0.0078464 -0.0151943 0.10351 0.185965 0.0611143 0.0601297 0.149218 0.191957 0.0385331 0.14371 0.0568541 0.132868 0.158935 0.04174 0.0250571 0.0630922
-1.25  0.0637596 0.0754891 0.0713446 0.122392 0.0594588 0.0801144 0.099559 0.0588007 0.11943 0.0884215 0.096802 0.100407 0.083372 0.285899 0.0972312 0.0761914 0.0745457 0.0837892 0.0615497 0.129812 0.064554 0.074578 0.07343 0.0824274 0.102618 0.0794228 0.00262348 0.0881018 0.0380068 0.155984 0.0956509 0.0793257 0.0613278 0.0074373 0.0887722 0.0757291 0.133122 0.0880305 0.0961391 0.0432785 0.0862357 0.0779366 0.0947033 0.275624 0.0958302 0.164555 0.0943929 0.0810827 0.0993933 0.0719159 0.0540764 0.0713219 0.0743324 0.0988378 0.107066 0.0954052 0.0499603 0.083284 0.127045 0.0981724 0.0935017 0.0800183 0.129267 0.0833169 0.0574954 0.0970685 0.0640571 0.149922 0.0850215 0.103519 0.145889 0.0640559 0.0507169 0.236921 -0.114887 0.0824144 0.114906 0.102948 -0.00168592 0.0573059 0.156314 0.113422 0.0589197 0.220483 0.0930273 0.0547866 0.0933753 0.0949411 0.0814141 0.08804 0.107969 0.129227 0.0667407 0.00930867 0.100667 0.104566 0.12923 0.0867641 0.0697498 0.0649118
-0.75  0.104409 0.0732025 0.0509302 0.193872 0.0553119 0.0692622 0.108967 0.0527123 -0.0286662 0.0934864 0.154688 0.118715 0.0724269 0.123445 0.107945 0.0692265 0.0780376 0.123299 0.124081 0.144079 0.0709434 0.0647416 0.0770562 0.0844895 0.104154 0.0826149 -0.16584 0.0886018 0.0519371 0.326013 0.0969361 0.0681893 0.0567386 0.0614793 0.0734271 0.0796814 0.146271 0.114366 0.0960766 -0.0784869 0.0745011 0.0675364 0.0985831 0.0671669 0.10141 0.182175 0.0622907 0.0525567 0.107498 0.0666579 0.0522659 0.0624256 0.0775687 0.103854 -0.00154912 0.0998276 0.0309743 0.0666744 0.122519 0.102296 0.113974 0.0827143 0.100031 0.0686622 -0.0466324 0.108397 0.0600283 0.154395 0.0725387 0.111752 0.0680883 0.133499 0.157099 0.319301 0.087016 0.107082 0.142171 0.111221 0.123562 0.0589474 0.0453491 0.143513 0.0603667 -0.130619 0.0928825 0.0803842 0.10096 0.144866 0.0731879 0.0745086 0.117713 0.177582 0.0880091 0.126258 0.0823594 0.118883 0.112717 0.0676709 0.0389561 0.0579445
