0 	 -52.00000000 	 -28.00000000 
1 	 -48.00000000 	 28.00000000 
2 	 -64.00000000 	 -40.00000000 
3 	 -40.00000000 	 12.00000000 
4 	 -88.00000000 	 -46.00000000 
5 	 -64.00000000 	 36.00000000 
6 	 -28.00000000 	 8.00000000 
7 	 -96.00000000 	 -50.00000000 
8 	 -68.00000000 	 42.00000000 
9 	 -36.00000000 	 -12.00000000 
10 	 -64.00000000 	 18.00000000 
11 	 -72.00000000 	 42.00000000 
12 	 -48.00000000 	 -12.00000000 
13 	 -68.00000000 	 -26.00000000 
14 	 -104.00000000 	 -56.00000000 
15 	 -60.00000000 	 -26.00000000 
16 	 -76.00000000 	 -42.00000000 
17 	 -72.00000000 	 -40.00000000 
18 	 -76.00000000 	 -42.00000000 
19 	 -68.00000000 	 -34.00000000 
20 	 -56.00000000 	 0.00000000 
21 	 -64.00000000 	 -14.00000000 
22 	 -112.00000000 	 -60.00000000 
23 	 -32.00000000 	 -4.00000000 
24 	 -48.00000000 	 -24.00000000 
25 	 -36.00000000 	 0.00000000 
26 	 -64.00000000 	 40.00000000 
27 	 -40.00000000 	 -20.00000000 
28 	 -48.00000000 	 4.00000000 
29 	 -40.00000000 	 8.00000000 
30 	 -72.00000000 	 30.00000000 
31 	 -52.00000000 	 -14.00000000 
32 	 -76.00000000 	 -48.00000000 
33 	 -80.00000000 	 48.00000000 
34 	 -52.00000000 	 0.00000000 
35 	 -56.00000000 	 -24.00000000 
36 	 -48.00000000 	 10.00000000 
37 	 -80.00000000 	 -46.00000000 
38 	 -60.00000000 	 -38.00000000 
39 	 -56.00000000 	 -40.00000000 
40 	 -68.00000000 	 14.00000000 
41 	 -52.00000000 	 36.00000000 
42 	 -68.00000000 	 38.00000000 
43 	 -52.00000000 	 18.00000000 
44 	 -72.00000000 	 46.00000000 
45 	 -44.00000000 	 4.00000000 
46 	 -100.00000000 	 56.00000000 
47 	 -56.00000000 	 -34.00000000 
48 	 -60.00000000 	 20.00000000 
49 	 -80.00000000 	 -46.00000000 
50 	 -40.00000000 	 8.00000000 
51 	 -48.00000000 	 14.00000000 
52 	 -68.00000000 	 32.00000000 
53 	 -80.00000000 	 46.00000000 
54 	 -24.00000000 	 -20.00000000 
55 	 -44.00000000 	 -6.00000000 
56 	 -56.00000000 	 28.00000000 
57 	 -92.00000000 	 -46.00000000 
58 	 -64.00000000 	 -40.00000000 
59 	 -68.00000000 	 38.00000000 
60 	 -60.00000000 	 36.00000000 
61 	 -64.00000000 	 -26.00000000 
62 	 -68.00000000 	 -42.00000000 
63 	 -52.00000000 	 -32.00000000 
64 	 -40.00000000 	 8.00000000 
65 	 -36.00000000 	 -10.00000000 
66 	 -64.00000000 	 -34.00000000 
67 	 -72.00000000 	 -42.00000000 
68 	 -72.00000000 	 -40.00000000 
69 	 -60.00000000 	 -30.00000000 
70 	 -60.00000000 	 12.00000000 
71 	 -52.00000000 	 -34.00000000 
72 	 -76.00000000 	 -50.00000000 
73 	 -84.00000000 	 32.00000000 
74 	 -88.00000000 	 40.00000000 
75 	 -56.00000000 	 42.00000000 
76 	 -52.00000000 	 -2.00000000 
77 	 -28.00000000 	 10.00000000 
78 	 -108.00000000 	 -58.00000000 
79 	 -64.00000000 	 -18.00000000 
80 	 -52.00000000 	 -40.00000000 
81 	 -68.00000000 	 -38.00000000 
82 	 -36.00000000 	 16.00000000 
83 	 -40.00000000 	 -22.00000000 
84 	 -72.00000000 	 30.00000000 
85 	 -24.00000000 	 8.00000000 
86 	 -76.00000000 	 -40.00000000 
87 	 -88.00000000 	 -52.00000000 
88 	 -52.00000000 	 -2.00000000 
89 	 -36.00000000 	 -12.00000000 
90 	 -64.00000000 	 24.00000000 
91 	 -60.00000000 	 -10.00000000 
92 	 -96.00000000 	 -50.00000000 
93 	 -56.00000000 	 -10.00000000 
94 	 -52.00000000 	 -28.00000000 
95 	 -48.00000000 	 12.00000000 
96 	 -72.00000000 	 -40.00000000 
97 	 -20.00000000 	 -16.00000000 
98 	 -68.00000000 	 14.00000000 
99 	 -48.00000000 	 6.00000000 
100 	 -84.00000000 	 -40.00000000 
101 	 -100.00000000 	 56.00000000 
102 	 -68.00000000 	 20.00000000 
103 	 -52.00000000 	 8.00000000 
104 	 -36.00000000 	 -28.00000000 
105 	 -44.00000000 	 8.00000000 
106 	 -56.00000000 	 40.00000000 
107 	 -72.00000000 	 46.00000000 
108 	 -64.00000000 	 34.00000000 
109 	 -72.00000000 	 -30.00000000 
110 	 -60.00000000 	 -36.00000000 
111 	 -56.00000000 	 18.00000000 
112 	 -52.00000000 	 -10.00000000 
113 	 -60.00000000 	 38.00000000 
114 	 -72.00000000 	 34.00000000 
115 	 -84.00000000 	 38.00000000 
116 	 -60.00000000 	 38.00000000 
117 	 -48.00000000 	 -20.00000000 
118 	 -40.00000000 	 -16.00000000 
119 	 -84.00000000 	 -42.00000000 
120 	 -40.00000000 	 -30.00000000 
121 	 -48.00000000 	 -20.00000000 
122 	 -108.00000000 	 58.00000000 
123 	 -52.00000000 	 30.00000000 
124 	 -88.00000000 	 52.00000000 
125 	 -104.00000000 	 56.00000000 
126 	 -60.00000000 	 -2.00000000 
127 	 -44.00000000 	 14.00000000 
128 	 -68.00000000 	 -34.00000000 
129 	 -68.00000000 	 -26.00000000 
130 	 -68.00000000 	 -44.00000000 
131 	 -52.00000000 	 -30.00000000 
132 	 -32.00000000 	 14.00000000 
133 	 -64.00000000 	 -24.00000000 
134 	 -72.00000000 	 -36.00000000 
135 	 -52.00000000 	 -42.00000000 
136 	 -64.00000000 	 -42.00000000 
137 	 -56.00000000 	 -14.00000000 
138 	 -40.00000000 	 -8.00000000 
139 	 -48.00000000 	 -20.00000000 
140 	 -104.00000000 	 -58.00000000 
141 	 -92.00000000 	 -50.00000000 
142 	 -76.00000000 	 42.00000000 
143 	 -56.00000000 	 34.00000000 
144 	 -72.00000000 	 42.00000000 
145 	 -52.00000000 	 -28.00000000 
146 	 -36.00000000 	 -12.00000000 
147 	 -36.00000000 	 10.00000000 
