0 	 0.00000000 
1 	 -4.00000000 
2 	 -4.00000000 
3 	 0.00000000 
4 	 0.00000000 
5 	 -4.00000000 
6 	 0.00000000 
7 	 -4.00000000 
8 	 -4.00000000 
9 	 0.00000000 
10 	 -4.00000000 
11 	 -4.00000000 
12 	 -4.00000000 
13 	 0.00000000 
14 	 0.00000000 
15 	 -8.00000000 
16 	 4.00000000 
17 	 -4.00000000 
18 	 -4.00000000 
19 	 -8.00000000 
20 	 -4.00000000 
21 	 -4.00000000 
22 	 4.00000000 
23 	 -4.00000000 
24 	 -4.00000000 
25 	 -8.00000000 
26 	 -8.00000000 
27 	 4.00000000 
28 	 -4.00000000 
29 	 -4.00000000 
30 	 0.00000000 
31 	 -4.00000000 
32 	 4.00000000 
33 	 0.00000000 
34 	 -8.00000000 
35 	 -4.00000000 
36 	 -8.00000000 
37 	 -4.00000000 
38 	 -4.00000000 
39 	 -4.00000000 
40 	 -4.00000000 
41 	 -4.00000000 
42 	 -4.00000000 
43 	 -4.00000000 
44 	 0.00000000 
45 	 -12.00000000 
46 	 0.00000000 
47 	 -8.00000000 
48 	 0.00000000 
49 	 -8.00000000 
50 	 -8.00000000 
51 	 -4.00000000 
52 	 -4.00000000 
53 	 -4.00000000 
54 	 -8.00000000 
55 	 4.00000000 
56 	 -4.00000000 
57 	 0.00000000 
58 	 0.00000000 
59 	 0.00000000 
60 	 -4.00000000 
61 	 -4.00000000 
62 	 -8.00000000 
63 	 -8.00000000 
64 	 -8.00000000 
65 	 -4.00000000 
66 	 0.00000000 
67 	 -12.00000000 
68 	 -4.00000000 
69 	 -4.00000000 
70 	 -4.00000000 
71 	 -8.00000000 
72 	 0.00000000 
73 	 0.00000000 
74 	 0.00000000 
75 	 -8.00000000 
76 	 -8.00000000 
77 	 -4.00000000 
78 	 0.00000000 
79 	 -4.00000000 
80 	 0.00000000 
81 	 -4.00000000 
82 	 -4.00000000 
83 	 -4.00000000 
84 	 -12.00000000 
85 	 -4.00000000 
86 	 0.00000000 
87 	 -4.00000000 
88 	 -4.00000000 
89 	 0.00000000 
90 	 -4.00000000 
91 	 -8.00000000 
92 	 0.00000000 
93 	 -12.00000000 
94 	 -4.00000000 
95 	 -4.00000000 
96 	 4.00000000 
97 	 -8.00000000 
98 	 0.00000000 
99 	 -4.00000000 
100 	 -8.00000000 
101 	 0.00000000 
102 	 -4.00000000 
103 	 0.00000000 
104 	 -4.00000000 
105 	 8.00000000 
106 	 -8.00000000 
107 	 -8.00000000 
108 	 -4.00000000 
109 	 -8.00000000 
110 	 0.00000000 
111 	 -4.00000000 
112 	 0.00000000 
113 	 -8.00000000 
114 	 -4.00000000 
115 	 -12.00000000 
116 	 -8.00000000 
117 	 -4.00000000 
118 	 8.00000000 
119 	 -8.00000000 
120 	 4.00000000 
121 	 -4.00000000 
122 	 0.00000000 
123 	 -8.00000000 
124 	 -4.00000000 
125 	 -8.00000000 
126 	 -4.00000000 
127 	 -4.00000000 
128 	 -8.00000000 
129 	 -4.00000000 
130 	 -4.00000000 
131 	 0.00000000 
132 	 -4.00000000 
133 	 4.00000000 
134 	 -4.00000000 
135 	 -4.00000000 
136 	 -4.00000000 
137 	 -4.00000000 
138 	 -4.00000000 
139 	 -8.00000000 
140 	 0.00000000 
141 	 0.00000000 
142 	 4.00000000 
143 	 0.00000000 
144 	 4.00000000 
145 	 -4.00000000 
146 	 -8.00000000 
147 	 -4.00000000 
148 	 -4.00000000 
149 	 0.00000000 
150 	 -8.00000000 
151 	 -4.00000000 
152 	 -4.00000000 
153 	 -4.00000000 
154 	 -4.00000000 
155 	 -4.00000000 
156 	 4.00000000 
157 	 -8.00000000 
158 	 -8.00000000 
159 	 -4.00000000 
160 	 -8.00000000 
161 	 -8.00000000 
162 	 0.00000000 
163 	 -8.00000000 
164 	 -8.00000000 
165 	 -8.00000000 
166 	 0.00000000 
167 	 -4.00000000 
168 	 -8.00000000 
