0 	 -8.00000000 	 4.00000000 
1 	 -12.00000000 	 -6.00000000 
2 	 -16.00000000 	 12.00000000 
3 	 -4.00000000 	 -6.00000000 
4 	 -16.00000000 	 -12.00000000 
5 	 -4.00000000 	 4.00000000 
6 	 -12.00000000 	 4.00000000 
7 	 -8.00000000 	 2.00000000 
8 	 -12.00000000 	 -6.00000000 
9 	 -8.00000000 	 0.00000000 
10 	 0.00000000 	 6.00000000 
11 	 0.00000000 	 0.00000000 
12 	 -20.00000000 	 -12.00000000 
13 	 -20.00000000 	 -12.00000000 
14 	 -16.00000000 	 12.00000000 
15 	 -16.00000000 	 10.00000000 
16 	 -16.00000000 	 -10.00000000 
17 	 -4.00000000 	 2.00000000 
18 	 8.00000000 	 -4.00000000 
19 	 -8.00000000 	 -6.00000000 
20 	 -4.00000000 	 0.00000000 
21 	 -12.00000000 	 4.00000000 
22 	 -12.00000000 	 -10.00000000 
23 	 -20.00000000 	 -12.00000000 
24 	 -24.00000000 	 -14.00000000 
25 	 -4.00000000 	 6.00000000 
26 	 -4.00000000 	 -2.00000000 
27 	 -8.00000000 	 8.00000000 
28 	 -4.00000000 	 8.00000000 
29 	 -4.00000000 	 2.00000000 
30 	 -4.00000000 	 2.00000000 
31 	 -4.00000000 	 2.00000000 
32 	 -24.00000000 	 14.00000000 
33 	 -8.00000000 	 -4.00000000 
34 	 0.00000000 	 -4.00000000 
35 	 -4.00000000 	 6.00000000 
36 	 -4.00000000 	 -4.00000000 
37 	 -12.00000000 	 -8.00000000 
38 	 -20.00000000 	 -12.00000000 
39 	 4.00000000 	 -2.00000000 
40 	 -32.00000000 	 -16.00000000 
41 	 -8.00000000 	 8.00000000 
42 	 -12.00000000 	 -8.00000000 
43 	 -16.00000000 	 -10.00000000 
44 	 -8.00000000 	 2.00000000 
45 	 0.00000000 	 -4.00000000 
46 	 -8.00000000 	 -4.00000000 
47 	 -8.00000000 	 2.00000000 
48 	 -20.00000000 	 -12.00000000 
49 	 -24.00000000 	 -14.00000000 
50 	 4.00000000 	 -2.00000000 
51 	 -4.00000000 	 -4.00000000 
52 	 -8.00000000 	 6.00000000 
53 	 -8.00000000 	 10.00000000 
54 	 -8.00000000 	 -8.00000000 
55 	 -12.00000000 	 -10.00000000 
56 	 -4.00000000 	 8.00000000 
57 	 0.00000000 	 4.00000000 
58 	 -8.00000000 	 -6.00000000 
59 	 -8.00000000 	 4.00000000 
60 	 -16.00000000 	 10.00000000 
61 	 -12.00000000 	 10.00000000 
62 	 -4.00000000 	 -6.00000000 
63 	 -8.00000000 	 0.00000000 
64 	 -4.00000000 	 -4.00000000 
65 	 -8.00000000 	 0.00000000 
66 	 -8.00000000 	 0.00000000 
67 	 -12.00000000 	 10.00000000 
68 	 -8.00000000 	 -2.00000000 
69 	 -8.00000000 	 6.00000000 
70 	 -16.00000000 	 12.00000000 
71 	 8.00000000 	 0.00000000 
72 	 -16.00000000 	 10.00000000 
73 	 -24.00000000 	 14.00000000 
74 	 -12.00000000 	 -6.00000000 
75 	 -12.00000000 	 4.00000000 
76 	 -12.00000000 	 -6.00000000 
77 	 0.00000000 	 -6.00000000 
78 	 -4.00000000 	 6.00000000 
79 	 -8.00000000 	 8.00000000 
